t,x,y,i
568,43656,785486.523981949,9
569,43661,786962.574103114,9
570,43706,787328.272663157,9
571,43731,788297.821598568,9
572,43764,787042.456981506,9
573,43786,788255.620924735,9
574,43802,788603.872453437,9
575,43819,788069.627683708,9
576,43844,787970.158735172,9
577,43875,788463.307969048,9
578,43912,790079.20984542,9
579,43920,791950.643424148,9
580,43961,792768.027210739,9
581,43994,790437.50755024,9
582,44041,793138.377927402,9
583,44054,791160.005646469,9
584,44099,791278.253198988,9
585,44138,793683.842576535,9
586,44150,793706.405259446,9
587,44209,796312.965323626,9
588,44226,795927.568508765,9
589,44240,797405.138207721,9
590,44265,797626.356010215,9
591,44274,796166.88259389,9
592,44298,797561.449477694,9
593,44339,798403.867023058,9
594,44369,799032.903046153,9
595,44388,801260.061726165,9
596,44421,799141.027612692,9
597,44461,799436.551766461,9
598,44489,799163.454667861,9
599,44528,801795.729830726,9
600,44574,800676.040692309,9
601,44623,802564.144465509,9
602,44635,804411.441736167,9
603,44674,806114.957994187,9
604,44706,803311.141723618,9
605,44722,805081.855306388,9
606,44778,808201.011964081,9
607,44818,805074.414994475,9
608,44841,808493.269846669,9
609,44868,808160.517883727,9
610,44880,807028.071173622,9
611,44917,810197.653015538,9
612,44935,810930.070748976,9
613,44948,808207.696017824,9
614,44969,806780.647276606,9
615,45017,810674.368036342,9
616,45057,813320.300783904,9
617,45063,811447.88588836,9
618,45082,811095.210093298,9
619,45088,812579.203696226,9
620,45144,811454.661636412,9
621,45160,812732.468305371,9
622,45191,813061.362540952,9
623,45224,813812.329472699,9
624,45229,815403.391041543,9
625,45277,815851.234591958,9
626,45309,814611.18724602,9
627,45324,815179.988102138,9
628,45344,817732.421673857,9
629,45362,817047.67936857,9
630,45397,817228.611871372,9
631,45414,818770.443924552,9
632,45433,819643.887695355,9
633,45478,818223.12205407,9
634,45485,820011.747282746,9
635,45486,818853.23812757,9
636,45510,817587.692060645,9
637,45552,819738.245176281,9
638,45585,818604.889809373,9
639,45624,821242.909340509,9
640,45680,820828.768402536,9
641,45727,823182.983513434,9
642,45755,824685.521232358,9
643,45771,823465.039351404,9
644,45780,826099.532553269,9
645,45802,825733.926224859,9
646,45833,827325.669318362,9
647,45833,823601.529790911,9
648,45890,825700.581326231,9
649,45933,827047.677145039,9
650,45974,827390.941181783,9
651,46011,830050.858716008,9
652,46057,828276.762449887,9
653,46105,829338.500492021,9
654,46156,832387.432508268,9
655,46207,830893.747449802,9
656,46209,831301.211674437,9
657,46221,832312.442532457,9
658,46259,833026.893498261,9
659,46265,833059.478542402,9
660,46298,833994.182810896,9
661,46318,834344.195829957,9
662,46371,835192.111795216,9
663,46429,836414.6424405,9
664,46436,832722.619833785,9
665,46453,835832.842318237,9
666,46469,836097.169545016,9
667,46496,836174.796672342,9
668,46545,839539.299797115,9
669,46601,841051.830582208,9
670,46618,840428.037892877,9
671,46654,838896.138977482,9
672,46672,837938.349678701,9
673,46680,839745.280118848,9
674,46687,841823.577046874,9
675,46723,843676.012260805,9
676,46741,841827.440203778,9
677,46782,841406.742728172,9
678,46820,844879.362483643,9
679,46846,842762.020961212,9
680,46905,841068.098531644,9
681,46921,843488.666219055,9
682,46961,844378.668293069,9
683,47005,845272.193689767,9
684,47015,848466.848941735,9
685,47024,846204.644249196,9
686,47047,846820.632643797,9
687,47049,844355.550327523,9
688,47108,847722.557546721,9
689,47123,849414.4777481,9
690,47174,849526.047534018,9
691,47227,850910.875148498,9
692,47251,848468.613040062,9
693,47310,852798.234127261,9
694,47323,852415.147836617,9
695,47376,851349.634804375,9
696,47395,850367.251777116,9
697,47423,853204.875424975,9
698,47479,856789.429344898,9
699,47517,857744.082103598,9
700,47573,856452.905611141,9
701,47625,859306.333833045,9
702,47628,856951.540164386,9
703,47634,856252.278811356,9
704,47673,858974.059994448,9
705,47690,857815.706217176,9
706,47743,860884.129879377,9
707,47802,861197.941140741,9
708,47810,858903.977692842,9
709,47864,861878.831729541,9
710,47923,862184.808575636,9
711,47961,861175.081486609,9
712,47980,864499.083746882,9
713,47983,864285.062093576,9
714,48016,863401.065965381,9
715,48043,863418.936598211,9
716,48058,865146.94751428,9
717,48071,865413.102505837,9
718,48081,866329.331432248,9
719,48105,866079.320039441,9
720,48132,866696.51975052,9
721,48166,867848.613093091,9
722,48178,866606.008021188,9
723,48201,866972.890705465,9
724,48230,870169.159543847,9
725,48262,868660.475256067,9
726,48293,869689.938220029,9
727,48330,869755.156312656,9
728,48348,868184.536757682,9
729,48372,871126.056800434,9
730,48379,869439.425463351,9
731,48408,868772.887336419,9
732,48417,871964.668733671,9
733,48443,870516.817789697,9
734,48466,872201.710948159,9
735,48501,871813.99350807,9
736,48502,874857.392079727,9
737,48554,874994.839026037,9
738,48598,873365.33656524,9
739,48598,873650.487079977,9
740,48609,875780.100003965,9
741,48624,875127.132453064,9
742,48625,874558.711023847,9
743,48648,873862.174910437,9
744,48671,876228.148469906,9
745,48723,877995.116543844,9
746,48732,875977.776291424,9
747,48763,877829.955727964,9
748,48804,877562.882381911,9
749,48856,880771.165792355,9
750,48888,880125.069797332,9
751,48924,880354.716248639,9
752,48974,883099.425256321,9
753,48974,882061.071889575,9
754,49017,884712.685653661,9
755,49045,883922.882291926,9
756,49069,881807.292356083,9
757,49102,884877.984129729,9
758,49110,885201.845855104,9
759,49116,883804.903346515,9
760,49116,883791.501027536,9
761,49124,885932.406126993,9
762,49140,884892.874059155,9
763,49147,885069.848568912,9
764,49156,886013.720573041,9
765,49164,882971.121812686,9
766,49191,883756.266435237,9
767,49203,884780.622246673,9
768,49232,886121.577551588,9
769,49270,885702.334302914,9
770,49300,888069.269310976,9
771,49315,888634.522872908,9
772,49333,889896.992958147,9
773,49360,887579.145422316,9
774,49392,888640.516643887,9
775,49435,887311.848613072,9
776,49454,889418.852005453,9
777,49479,890362.542486516,9
778,49490,890427.323631962,9
779,49516,888563.92637034,9
780,49561,893444.359177812,9
781,49571,894282.178149674,9
782,49581,892630.725724749,9
783,49595,889176.206824037,9
784,49624,894438.258255032,9
785,49677,894718.649778733,9
786,49717,896193.407944921,9
787,49738,895043.275691733,9
788,49746,894608.578330741,9
789,49748,894328.819819745,9
790,49750,894872.956000663,9
791,49795,896592.29462708,9
792,49846,897553.453825161,9
793,49888,898302.777623019,9
794,49893,898833.682007723,9
795,49944,897935.145421585,9
796,49969,900576.357370344,9
797,50009,898958.901404249,9
798,50052,898975.688107878,9
799,50088,902487.484402247,9
800,50127,900502.757790325,9
801,50140,901303.345918551,9
802,50143,901822.065750207,9
803,50158,905119.940635429,9
804,50179,902700.62838288,9
805,50189,902320.27610286,9
806,50224,903992.970011046,9
807,50250,904946.386653017,9
808,50267,905230.575997238,9
809,50291,906557.853147055,9
810,50324,908092.257484236,9
811,50354,905488.855580834,9
812,50392,908039.111052498,9
813,50451,907732.018223874,9
814,50469,908603.624192934,9
815,50476,906237.115575747,9
816,50488,909527.602132148,9
817,50496,907732.183177988,9
818,50518,909618.58672455,9
819,50525,908419.607103688,9
820,50559,910011.39667627,9
821,50581,910102.998828466,9
822,50631,911529.808891266,9
823,50640,911327.487355017,9
824,50688,911220.856580652,9
825,50740,912683.722347965,9
826,50753,914224.201060908,9
827,50785,914728.749828948,9
828,50819,915760.369168899,9
829,50867,917931.460034661,9
830,50923,918134.784225507,9
831,50925,916642.106008995,9
832,50971,915662.698126911,9
833,50982,917052.865033458,9
834,50991,917879.425452714,9
835,51010,917952.38025891,9
836,51066,919773.197371195,9
837,51071,919552.331679507,9
838,51078,918803.474540196,9
839,51096,920068.736064111,9
840,51116,921274.048546587,9
841,51148,921924.038331746,9
842,51156,918005.945112802,9
843,51185,920438.195945671,9
844,51243,922746.082209977,9
845,51281,922227.419181595,9
846,51306,924971.854265374,9
847,51313,921213.422569418,9
848,51344,924281.005121285,9
849,51347,925448.133162409,9
850,51397,924875.225402731,9
851,51424,924875.73954702,9
852,51469,927274.268773922,9
853,51524,928425.74327817,9
854,51574,929430.626249015,9
855,51618,932945.665399301,9
856,51657,929376.711566109,9
857,51707,932199.885800169,9
858,51718,930793.484297224,9
859,51747,932847.454244083,9
860,51759,934493.902475,9
861,51764,933148.640927454,9
862,51778,930814.075103908,9
863,51811,933583.03615701,9
864,51835,933235.587608092,9
865,51845,934357.961784572,9
866,51868,931945.316538682,9
867,51894,934755.409743382,9
868,51899,935599.787869695,9
869,51933,933205.454972767,9
870,51953,936578.004682642,9
871,52012,935101.315151278,9
872,52036,935369.553376407,9
873,52076,935691.242509148,9
874,52134,938180.594100058,9
875,52152,939563.445234486,9
876,52184,939229.429864493,9
877,52189,937574.212372897,9
878,52193,942165.671817825,9
879,52221,939309.132136685,9
880,52238,939638.328992798,9
881,52267,939947.477531676,9
882,52316,942397.62226225,9
883,52339,940713.386107042,9
884,52348,944216.64959797,9
885,52362,942324.142492511,9
886,52411,943030.860242585,9
887,52411,943894.670529818,9
888,52428,945075.23033206,9
889,52462,945282.547403527,9
890,52492,944437.426069525,9
891,52518,946271.204442297,9
892,52540,945889.308504399,9
893,52572,946794.753116072,9
894,52606,947512.721517887,9
895,52615,947564.657030067,9
896,52660,946831.76475014,9
897,52714,946795.311261602,9
898,52720,949540.928269214,9
899,52760,949469.790186986,9
900,52818,948114.388023214,9
901,52873,949308.1205076,9
902,52927,954105.148065976,9
903,52946,954457.789551991,9
904,52950,950776.502815574,9
905,53008,954931.297448701,9
906,53055,955344.179496504,9
907,53101,954964.913127782,9
908,53120,956628.776880702,9
909,53165,958115.248551859,9
910,53192,957499.945857792,9
911,53238,959729.671275115,9
912,53254,960693.34734356,9
913,53272,958328.357288963,9
914,53288,961369.711478143,9
915,53321,957963.593432435,9
916,53373,961806.820727556,9
917,53377,963313.606191963,9
918,53423,960704.182986001,9
919,53471,963474.892902388,9
920,53506,964207.015230963,9
921,53517,964413.324093664,9
922,53543,964942.001640753,9
923,53553,965366.562636973,9
924,53603,967479.877637637,9
925,53622,964800.131050139,9
926,53637,965761.581651516,9
927,53641,964663.157429942,9
928,53663,964994.593250906,9
929,53701,965483.446719579,9
930,53732,967220.621069282,9
931,53791,969887.976411818,9
932,53806,968463.090443581,9
933,53843,968081.900131119,9
934,53877,970118.096121476,9
935,53900,970856.078028447,9
936,53916,968808.007045218,9
937,53972,972543.950295236,9
938,54028,973109.38521143,9
939,54041,971580.185355374,9
940,54042,972943.665316864,9
941,54098,972098.401785219,9
942,54111,970435.544372485,9
943,54169,973648.035299142,9
944,54205,976662.186326597,9
945,54242,976324.691613874,9
946,54296,977167.793494321,9
947,54301,977124.270542373,9
948,54303,977939.186704261,9
949,54356,977480.945219387,9
950,54377,978679.334645466,9
951,54405,981771.975299649,9
952,54432,983774.862638281,9
953,54485,979866.317670354,9
954,54490,979710.217081313,9
955,54528,979811.619315052,9
956,54583,982991.57406077,9
957,54594,984097.465182387,9
958,54634,981805.604923905,9
959,54659,983255.977696034,9
960,54705,984209.396048672,9
961,54717,984639.413650997,9
962,54723,985618.25364885,9
963,54766,985549.21291904,9
964,54803,986533.008059835,9
965,54807,987123.238424884,9
966,54810,988062.836526847,9
967,54814,987682.258661235,9
968,54859,987965.885802108,9
969,54892,987633.394228793,9
970,54900,986607.400128337,9
971,54901,986706.213285708,9
972,54946,987267.224046903,9
973,54951,986769.918815864,9
974,54967,990568.309248461,9
975,55016,990122.314240134,9
976,55050,992258.032095421,9
977,55063,990643.213857756,9
978,55086,993238.885312114,9
979,55108,990925.469856176,9
980,55159,993160.192251105,9
981,55193,994307.955388374,9
982,55206,993795.536820152,9
983,55257,992724.744746814,9
984,55267,996881.193309513,9
985,55288,994983.634566218,9
986,55331,993745.382295748,9
987,55373,997173.183022113,9
988,55395,995970.203812581,9
989,55434,997926.17165959,9
990,55476,999127.712037912,9
991,55478,999267.231492578,9
992,55523,997560.56778791,9
993,55576,1001069.67086494,9
994,55611,1000115.79717809,9
995,55640,1003616.33183792,9
996,55689,1003469.52697891,9
997,55720,1002961.16546021,9
998,55746,1004957.52298254,9
999,55802,1004208.92686253,9
1000,55857,1005233.88990289,9
1001,55915,1007459.67280029,9
1002,55947,1006733.13690798,9
1003,56001,1009933.14623528,9
1004,56018,1007388.70571071,9
1005,56045,1008524.70694667,9
1006,56091,1008009.71853839,9
1007,56149,1010950.00409691,9
1008,56177,1009840.03628675,9
1009,56228,1013556.19041284,9
1010,56265,1012426.45159593,9
1011,56268,1012614.75363868,9
1012,56321,1013185.98640225,9
1013,56379,1014195.88488191,9
1014,56383,1013866.51814459,9
1015,56387,1013862.24471571,9
1016,56433,1017678.38059144,9
1017,56480,1014503.54078735,9
1018,56509,1018387.58505284,9
1019,56539,1017357.08854339,9
1020,56556,1016839.1781415,9
1021,56580,1016505.65024957,9
1022,56618,1017533.62719225,9
1023,56636,1018151.20503625,9
1024,56659,1021939.82992705,9
1025,56708,1022215.44815843,9
1026,56713,1021466.75290027,9
1027,56770,1018681.56693559,9
1028,56821,1019925.73602177,9
1029,56868,1023256.81386977,9
1030,56915,1027409.07494616,9
1031,56920,1022681.17467415,9
1032,56948,1023358.05094476,9
1033,56977,1024592.3155952,9
1034,56989,1026464.56823094,9
1035,57003,1025381.65766105,9
1036,57017,1026306.22569934,9
1037,57040,1025564.80100278,9
1038,57058,1028490.9799492,9
1039,57076,1029201.70593005,9
1040,57079,1024364.49364782,9
1041,57087,1025864.22082659,9
1042,57139,1028546.65756868,9
1043,57139,1029526.78947642,9
1044,57164,1029717.24487691,9
1045,57222,1031124.46735785,9
1046,57247,1032622.75394123,9
1047,57271,1032103.19504279,9
1048,57278,1030757.7430698,9
1049,57335,1033311.93555586,9
1050,57362,1034284.66354263,9
1051,57362,1033185.10908913,9
1052,57363,1031269.89712019,9
1053,57413,1031369.96080788,9
1054,57469,1033921.60153764,9
1055,57509,1036477.50361902,9
1056,57514,1036003.94437607,9
1057,57559,1034025.82628811,9
1058,57597,1037855.56327759,9
1059,57614,1037446.12537443,9
1060,57643,1036553.15214763,9
1061,57670,1037592.62150059,9
1062,57706,1037639.9315332,9
1063,57724,1039637.62099885,9
1064,57771,1040072.13041865,9
1065,57801,1039382.73621689,9
1066,57836,1040836.09879377,9
1067,57865,1040098.57202593,9
1068,57895,1040204.7061408,9
1069,57940,1045241.46392386,9
1070,57993,1044428.43797488,9
1071,58047,1043711.88850842,9
1072,58074,1044071.29242082,9
1073,58086,1043239.43910758,9
1074,58137,1048125.66048619,9
1075,58169,1047038.53572422,9
1076,58184,1047298.18081315,9
1077,58234,1049255.39061311,9
1078,58241,1048298.67582935,9
1079,58241,1049160.79157459,9
1080,58272,1047242.38226836,9
1081,58323,1051013.22369735,9
1082,58366,1052076.92069283,9
1083,58382,1049899.00522883,9
1084,58389,1047469.47720665,9
1085,58429,1050435.11820225,9
1086,58471,1052367.52025123,9
1087,58499,1054061.98954005,9
1088,58539,1054686.21014499,9
1089,58563,1054282.88496215,9
1090,58570,1051801.72431663,9
1091,58600,1057086.3374983,9
1092,58610,1054888.22611282,9
1093,58631,1057115.24945507,9
1094,58678,1057644.98999558,9
1095,58715,1055853.96473736,9
1096,58736,1058015.37779162,9
1097,58739,1058807.81419103,9
1098,58764,1058271.78339269,9
1099,58812,1056494.85584765,9
1100,58849,1056122.70206987,9
1101,58879,1059152.98084267,9
1102,58919,1059767.77578048,9
1103,58972,1059775.15793399,9
1104,58982,1063982.64017268,9
1105,59018,1061668.58355972,9
1106,59059,1063816.9963711,9
1107,59108,1063193.11826286,9
1108,59110,1063105.16858048,9
1109,59165,1064438.90864125,9
1110,59175,1065680.72202261,9
1111,59193,1065395.59186518,9
1112,59246,1065639.02469191,9
1113,59249,1066714.64183301,9
1114,59272,1066624.12835199,9
1115,59307,1067161.87374323,9
1116,59362,1068398.63845394,9
1117,59390,1070186.98119184,9
1118,59401,1068298.03604617,9
1119,59441,1069662.16601605,9
1120,59490,1067993.14396386,9
1121,59521,1070158.13711918,9
1122,59522,1072304.11240104,9
1123,59544,1072167.59410143,9
1124,59581,1071848.57947273,9
1125,59624,1074997.89846021,9
1126,59671,1073717.77347886,9
1127,59723,1075112.20186618,9
1128,59731,1077334.81077633,9
1129,59754,1075121.02927775,9
1130,59785,1075390.72891504,9
1131,59843,1076547.59575155,9
1132,59875,1079702.51388615,9
1133,59883,1078185.03040407,9
1134,59906,1078136.49691975,9
1135,59936,1078427.90269069,9
1136,59962,1079420.96274717,9
1137,59984,1078711.09069483,9
1138,59999,1082638.77240498,9
1139,60012,1081210.41938026,9
1140,60022,1080408.37177874,9
1141,60065,1082141.55783387,9
1142,60091,1079762.48080139,9
1143,60142,1082498.88283703,9
1144,60163,1083142.78258387,9
1145,60195,1083246.70933345,9
1146,60223,1085231.2852476,9
1147,60257,1083270.41219759,9
1148,60298,1084861.43634001,9
1149,60350,1087818.03523842,9
1150,60401,1086112.17026883,9
1151,60451,1086884.96948216,9
1152,60469,1087537.88160885,9
